Name;Coord;Winner;Fitness;GameTime;Score;deffScore;suppScore;townLifeDeviation;supportActions;attackActions;dominanceLevel;deff1-ConquerRadius;deff1-AttackMinLife;deff1-SupportRadius;deff1-SupportMaxCap;deff1-SupportMinCap;off1-ConquerRadius;off1-AttackMinLife;off1-SupportRadius;off1-SupportMaxCap;off1-SupportMinCap;supp1-ConquerRadius;supp1-AttackMinLife;supp1-SupportRadius;supp1-SupportMaxCap;supp1-SupportMinCap;SupportTownRatio1;DeffTownRatio1;AtkTownRatio1;CategorisationRadius1;deff2-ConquerRadius;deff2-AttackMinLife;deff2-SupportRadius;deff2-SupportMaxCap;deff2-SupportMinCap;off2-ConquerRadius;off2-AttackMinLife;off2-SupportRadius;off2-SupportMaxCap;off2-SupportMinCap;supp2-ConquerRadius;supp2-AttackMinLife;supp2-SupportRadius;supp2-SupportMaxCap;supp2-SupportMinCap;SupportTownRatio;DeffTownRatio;AtkTownRatio;CategorisationRadius
KI_141;<3468, 5, 958>;True;325.31645569620252;287;110;90;125.31645569620252;3.85;0;14;2;1749;52;2600;68;43;4000;5;100;131;77;3086;52;2062;55;48;37;7;12;1768;1128;84;3688;27;53;1600;13;4000;92;5;1392;61;1099;72;40;88;36;100;100
KI_142;<3468, 5, 958>;True;320.36910846110163;475;113.33333333333333;90;117.03577512776832;5.77;0;12;2;2242;66;1655;45;32;4000;11;2071;111;56;780;54;2091;21;38;28;4;45;1264;2002;60;1808;30;57;1012;37;605;34;75;1980;106;4000;91;119;30;59;57;957
KI_143;<3468, 5, 958>;True;317.64338135362868;324;112.30769230769231;70;135.33568904593639;2.73;0;13;2;1545;52;1139;71;12;3682;5;1911;89;72;1551;89;3800;76;81;35;4;69;582;1420;48;1288;70;14;2916;28;2255;81;57;2720;91;2108;58;37;35;7;70;732
KI_144;<3468, 5, 958>;True;318.13581037796286;364;115.71428571428571;80;122.42152466367713;4.36;0;14;2;1938;70;2286;35;39;2660;5;100;93;76;3087;60;3035;33;72;55;13;25;1456;2091;59;2622;52;26;3365;17;316;91;71;2744;54;2746;28;67;47;1;15;1051
KI_145;<3468, 5, 958>;True;318.74859392575928;433;117.5;90;111.24859392575928;8.79;0;8;2;3245;36;2211;57;51;4000;19;3204;5;117;4000;49;2761;70;5;70;45;40;355;4000;5;3998;141;58;2567;58;2958;83;5;654;6;100;69;27;36;54;65;2104
KI_146;<3468, 5, 958>;True;318.92537313432837;401;114;90;114.92537313432837;6.6;0;10;2;1906;73;2465;46;51;3371;17;1760;86;61;3016;24;831;43;18;92;62;39;106;206;74;1988;80;75;1739;34;1954;34;53;1496;42;2184;47;43;59;25;37;1410
KI_147;<3468, 5, 958>;True;324.8807157057654;371;115;90;119.88071570576541;4.93;0;8;2;1545;52;1139;71;12;3682;5;1911;89;72;1551;89;3800;76;81;35;4;69;582;495;23;2405;68;34;2098;53;2625;73;43;3386;93;1146;48;13;36;81;96;3979
KI_148;<3468, 5, 958>;True;312.45592432976997;633;112.94117647058823;90;109.51474785918174;10.41;0;17;2;1878;67;744;65;5;3660;19;1902;75;73;1555;94;2592;41;60;14;0;68;706;3158;31;2243;68;44;3480;16;2352;49;78;628;35;1125;56;47;27;62;40;631
KI_149;<3468, 5, 958>;True;316.025641025641;467;110;90;116.02564102564102;6.14;0;16;2;2045;62;1436;44;39;3695;20;1612;89;63;1119;57;2909;31;34;34;0;65;396;1973;60;1800;29;60;3467;13;1712;76;60;1779;98;3861;80;107;31;61;58;927
KI_150;<3468, 5, 958>;True;331.85515320334264;253;114;90;127.85515320334261;3.49;0;10;2;2182;66;304;59;6;3762;10;1389;89;78;4000;71;3361;38;60;43;8;38;1819;735;92;3192;27;57;3856;6;2347;88;80;1026;80;2253;77;61;54;20;69;1469
KI_151;<3468, 5, 958>;True;320.9080257762156;356;113.33333333333333;90;117.57469244288225;5.59;0;9;2;1545;52;1139;71;12;3682;5;1911;89;72;1551;89;3800;76;81;35;4;69;582;495;23;2405;68;34;2098;53;2625;73;43;3386;93;1146;48;13;36;81;96;3979
KI_152;<3468, 5, 958>;True;322.40922190201729;484;118;90;114.40922190201729;6.84;0;10;2;1906;73;2465;46;51;3371;17;1760;86;61;3016;24;831;43;18;92;62;39;106;206;74;1988;80;75;1739;34;1954;34;53;1496;42;2184;47;43;59;25;37;1410
KI_153;<3468, 5, 958>;True;327.94871794871796;368;112.30769230769231;90;125.64102564102564;3.8;0;13;2;1718;91;2531;34;6;3659;5;1894;87;71;2046;86;765;11;54;48;2;69;1498;1724;86;2898;35;12;913;33;1048;37;51;1439;34;1966;39;45;83;5;72;3925
KI_154;<3468, 5, 958>;True;312.71546635183;351;110.90909090909091;90;111.80637544273908;8.37;0;11;2;1648;98;2561;30;5;3673;5;1905;87;73;1072;76;2845;45;74;46;16;62;408;1334;82;3054;32;14;1720;26;1525;52;52;2235;39;1242;35;35;14;89;100;4000
KI_155;<3468, 5, 958>;True;326.55287569573284;417;118;90;118.55287569573284;5.29;0;10;2;1611;52;1248;68;11;4000;5;2386;107;76;1547;109;4000;114;88;19;4;68;100;100;5;2283;77;41;758;35;806;36;53;3382;111;781;46;20;58;54;85;4000
KI_156;<3468, 5, 958>;True;320.626746506986;356;110.66666666666667;90;119.96007984031937;4.91;0;15;2;1626;53;1307;66;10;4000;5;2140;96;72;1495;110;4000;124;91;11;4;67;100;151;6;2237;76;39;2452;19;1487;66;62;3950;112;100;30;5;51;38;80;3023
KI_157;<3468, 5, 958>;True;319.71742112482855;405;116;90;113.71742112482853;7.19;0;10;2;2548;39;2533;71;48;3727;21;1133;70;77;2120;44;1779;45;52;75;22;43;817;336;102;4000;16;55;2744;26;3462;49;51;869;92;1145;87;44;62;26;79;700
KI_158;<3468, 5, 958>;True;330.64102564102564;334;115;90;125.64102564102564;3.8;0;8;2;2045;62;1436;44;39;3695;20;1612;89;63;1119;57;2909;31;34;34;0;65;396;1973;60;1800;29;60;3467;13;1712;76;60;1779;98;3861;80;107;31;61;58;927
KI_159;<3468, 5, 958>;True;324.68213058419246;354;117.5;90;117.18213058419244;5.72;0;8;2;1545;52;1139;71;12;3682;5;1911;89;72;1551;89;3800;76;81;35;4;69;582;495;23;2405;68;34;2098;53;2625;73;43;3386;93;1146;48;13;36;81;96;3979
KI_160;<3468, 5, 958>;True;316.04972375690608;482;115;90;111.04972375690608;8.95;0;8;2;3057;36;2155;64;44;3806;25;2742;37;85;2939;60;2908;68;40;14;0;66;662;2006;28;2388;65;43;3123;40;2827;43;70;3491;80;1425;51;13;70;51;86;2002
KI_161;<3468, 5, 958>;True;318.903129657228;373;114;90;114.90312965722802;6.61;0;10;2;1406;51;2540;77;44;3593;21;193;76;72;3802;70;3285;36;71;43;8;14;1568;1439;66;3069;51;47;2367;17;2949;86;34;723;68;873;76;41;65;25;68;790
KI_162;<3468, 5, 958>;True;323.4295020939972;378;117.14285714285714;90;116.28664495114006;6.04;0;7;2;1406;51;2540;77;44;3593;21;193;76;72;3802;70;3285;36;71;43;8;14;1568;1439;66;3069;51;47;2367;17;2949;86;34;723;68;873;76;41;65;25;68;790
KI_163;<3468, 5, 958>;True;330.45502645502643;375;114;90;126.45502645502646;3.68;0;10;2;1721;91;2534;35;7;3623;5;1881;87;71;1578;63;2322;45;60;33;3;69;495;1346;82;3043;33;15;1165;30;1446;41;49;1644;52;1554;30;48;35;82;96;3995
KI_164;<3468, 5, 958>;True;326.76426047450786;315;111.42857142857143;80;135.33568904593639;2.73;0;14;2;1749;52;2600;68;43;4000;5;100;131;77;3086;52;2062;55;48;37;7;12;1768;1128;84;3688;27;53;1600;13;4000;92;5;1392;61;1099;72;40;88;36;100;100
KI_165;<3468, 5, 958>;True;325.31002331002333;340;112;90;123.31002331002331;4.19;0;10;2;2045;62;1436;44;39;3695;20;1612;89;63;1119;57;2909;31;34;34;0;65;396;1973;60;1800;29;60;3467;13;1712;76;60;1779;98;3861;80;107;31;61;58;927
KI_166;<3468, 5, 958>;True;313.25925925925924;607;114;90;109.25925925925927;10.7;0;10;2;2452;74;821;60;29;3138;35;2541;30;78;3799;42;2325;62;14;92;52;46;354;1974;85;100;82;8;1388;28;1048;49;44;100;30;1743;25;39;73;61;46;1047
KI_167;<3468, 5, 958>;True;329.10394265232975;421;112.22222222222223;90;126.88172043010752;3.62;0;18;2;1495;52;3033;76;54;3712;12;657;92;73;1726;87;3747;73;80;50;9;30;1049;779;100;4000;10;71;2480;15;3204;77;38;499;64;219;77;32;64;24;75;643
KI_168;<3468, 5, 958>;True;324.5785726113595;571;116.36363636363636;90;118.21493624772313;5.39;0;11;2;1546;46;999;73;12;4000;5;2111;95;72;1657;105;4000;92;81;37;3;69;706;441;18;2391;69;35;643;35;677;39;59;4000;123;816;63;5;68;37;81;3990
KI_169;<3468, 5, 958>;True;321.12692763938315;505;113.33333333333333;90;117.79359430604983;5.52;0;12;2;763;109;3565;54;110;3621;15;2143;61;83;2609;36;1878;39;17;33;1;65;954;1514;78;2476;38;78;3430;11;1687;77;62;2964;36;1681;48;33;43;43;55;1780
KI_170;<3468, 5, 958>;True;323.65508885298868;384;117.5;90;116.1550888529887;6.09;0;8;2;1545;52;1139;71;12;3682;5;1911;89;72;1551;89;3800;76;81;35;4;69;582;495;23;2405;68;34;2098;53;2625;73;43;3386;93;1146;48;13;36;81;96;3979
KI_171;<3468, 5, 958>;True;325.16784452296821;439;117.5;90;117.6678445229682;5.56;0;8;2;2364;56;2679;47;19;3475;18;303;89;72;4000;73;3401;41;62;50;0;10;831;362;99;4000;19;71;1835;24;3191;68;31;772;67;930;74;44;69;26;81;424
KI_172;<3468, 5, 958>;True;315.88093322606596;497;118.18181818181819;80;117.69911504424779;5.55;0;11;2;1545;52;1139;71;12;3682;5;1911;89;72;1551;89;3800;76;81;35;4;69;582;495;23;2405;68;34;2098;53;2625;73;43;3386;93;1146;48;13;36;81;96;3979
KI_173;<3468, 5, 958>;True;304.488422186322;478;118.33333333333333;70;116.1550888529887;6.09;0;12;2;1545;52;1139;71;12;3682;5;1911;89;72;1551;89;3800;76;81;35;4;69;582;495;23;2405;68;34;2098;53;2625;73;43;3386;93;1146;48;13;36;81;96;3979
KI_174;<3468, 5, 958>;True;322.18428781204113;451;117.5;90;114.68428781204112;6.71;0;8;2;1906;73;2465;46;51;3371;17;1760;86;61;3016;24;831;43;18;92;62;39;106;206;74;1988;80;75;1739;34;1954;34;53;1496;42;2184;47;43;59;25;37;1410
KI_175;<3468, 5, 958>;True;324.6232876712329;365;117.5;90;117.12328767123287;5.74;0;8;2;1645;56;1019;69;9;3665;15;1904;78;72;1553;92;3009;53;67;8;0;67;737;3846;22;2714;66;57;3476;16;2360;48;78;188;9;100;46;30;34;8;66;585
KI_176;<3468, 5, 958>;True;319.46236559139783;588;113.33333333333333;90;116.12903225806451;6.1;0;12;2;1906;73;2465;46;51;3371;17;1760;86;61;3016;24;831;43;18;92;62;39;106;206;74;1988;80;75;1739;34;1954;34;53;1496;42;2184;47;43;59;25;37;1410
KI_177;<3468, 5, 958>;True;327.18644067796612;416;116;90;121.1864406779661;4.62;0;10;2;1917;29;1936;79;14;3458;15;1842;89;72;2776;94;4000;54;91;41;18;68;306;614;57;2868;65;61;3360;18;1850;88;70;3487;60;241;45;5;51;39;42;1932
KI_178;<3468, 5, 958>;True;322.00680272108843;536;115;90;117.00680272108843;5.78;0;12;2;1546;46;999;73;12;4000;5;2111;95;72;1657;105;4000;92;81;37;3;69;706;441;18;2391;69;35;643;35;677;39;59;4000;123;816;63;5;68;37;81;3990
KI_179;<3468, 5, 958>;True;256.67232958165215;756;117.64705882352942;30;109.02527075812274;10.98;0;17;3;1545;52;1139;71;12;3682;5;1911;89;72;1551;89;3800;76;81;35;4;69;582;495;23;2405;68;34;2098;53;2625;73;43;3386;93;1146;48;13;36;81;96;3979
KI_180;<3468, 5, 958>;True;310.71428571428572;449;111.66666666666667;80;119.04761904761905;5.15;0;12;3;1508;52;2558;75;44;3725;16;163;94;74;3721;68;3146;39;69;55;11;19;1187;989;87;3754;27;55;1805;22;3931;71;20;686;69;855;77;41;69;28;77;653
KI_181;<3468, 5, 958>;True;303.89119683481704;524;114;80;109.89119683481701;10.01;0;10;3;1545;52;1139;71;12;3682;5;1911;89;72;1551;89;3800;76;81;35;4;69;582;495;23;2405;68;34;2098;53;2625;73;43;3386;93;1146;48;13;36;81;96;3979
KI_182;<3468, 5, 958>;True;313.47444089456872;377;117.5;80;115.97444089456869;6.16;0;8;3;100;130;4000;55;129;3434;16;1893;89;72;3800;5;100;38;6;77;59;19;280;1068;67;2029;68;58;2408;27;1917;75;65;3974;17;2447;85;83;61;33;42;1357
KI_183;<3468, 5, 958>;True;303.12335958005247;388;110;80;113.12335958005249;7.52;0;14;3;1508;52;2558;75;44;3725;16;163;94;74;3721;68;3146;39;69;55;11;19;1187;989;87;3754;27;55;1805;22;3931;71;20;686;69;855;77;41;69;28;77;653
KI_184;<3468, 5, 958>;True;304.51063829787233;631;116;80;108.51063829787233;11.65;0;10;3;3557;27;2510;68;53;3732;32;2970;27;84;277;17;206;53;34;95;34;68;458;4000;5;3470;110;48;1887;54;2921;96;6;4000;11;1633;36;80;67;49;54;1055
KI_185;<3468, 5, 958>;True;314.70674486803523;321;114.54545454545455;80;120.16129032258064;4.86;0;11;3;1721;91;2534;35;7;3623;5;1881;87;71;1578;63;2322;45;60;33;3;69;495;1346;82;3043;33;15;1165;30;1446;41;49;1644;52;1554;30;48;35;82;96;3995
KI_186;<3468, 5, 958>;True;313.6904761904762;416;112.85714285714286;80;120.83333333333334;4.7;0;14;3;1721;91;2534;35;7;3623;5;1881;87;71;1578;63;2322;45;60;33;3;69;495;1346;82;3043;33;15;1165;30;1446;41;49;1644;52;1554;30;48;35;82;96;3995
KI_187;<3468, 5, 958>;True;235.99795553283926;1135;117.69230769230769;10;108.30564784053156;11.94;0;26;3;3855;20;2343;68;52;3877;32;3064;17;91;4000;50;3016;72;12;100;21;83;357;3134;25;2663;73;44;3360;18;1779;84;59;2980;22;876;42;25;21;63;47;1843
KI_188;<3468, 5, 958>;True;309.46236559139783;497;113.33333333333333;80;116.12903225806451;6.1;0;12;3;1906;73;2465;46;51;3371;17;1760;86;61;3016;24;831;43;18;92;62;39;106;206;74;1988;80;75;1739;34;1954;34;53;1496;42;2184;47;43;59;25;37;1410
KI_189;<3468, 5, 958>;True;284.61787739670535;515;115.71428571428571;50;118.90359168241966;5.19;0;14;3;2124;52;1323;61;20;3425;7;1952;85;70;1501;87;3725;72;79;35;20;65;856;2281;52;1360;58;24;284;28;100;69;44;377;50;1101;11;61;36;35;60;1660
KI_190;<3468, 5, 958>;True;303.92063492063494;508;114;80;109.92063492063492;9.98;0;10;3;1545;52;1139;71;12;3682;5;1911;89;72;1551;89;3800;76;81;35;4;69;582;495;23;2405;68;34;2098;53;2625;73;43;3386;93;1146;48;13;36;81;96;3979
KI_191;<3468, 5, 958>;True;312.01621073961496;461;114.28571428571429;80;117.73049645390071;5.54;0;14;3;1878;67;744;65;5;3660;19;1902;75;73;1555;94;2592;41;60;14;0;68;706;3158;31;2243;68;44;3480;16;2352;49;78;628;35;1125;56;47;27;62;40;631
KI_192;<3468, 5, 958>;True;285.12072434607649;608;115;50;120.12072434607646;4.87;0;16;3;778;61;700;70;6;3675;10;2127;73;75;1440;91;3894;76;83;55;24;57;396;1416;48;1304;69;14;2953;30;2337;72;60;2402;82;2832;65;54;62;43;73;1740
KI_193;<3468, 5, 958>;True;304.314381270903;461;116.92307692307692;70;117.39130434782609;5.65;0;13;3;1639;93;2668;33;5;3012;8;1516;91;64;1556;63;2339;44;60;29;2;70;100;1733;78;2440;39;18;1293;32;1774;24;51;1271;61;2272;33;62;44;46;78;3636
KI_194;<3468, 5, 958>;True;310.77419354838707;570;117.33333333333333;80;113.44086021505376;7.34;0;15;3;1406;51;2540;77;44;3593;21;193;76;72;3802;70;3285;36;71;43;8;14;1568;1439;66;3069;51;47;2367;17;2949;86;34;723;68;873;76;41;65;25;68;790
KI_195;<3468, 5, 958>;True;307.65151515151513;533;112.5;80;115.15151515151516;6.5;0;16;3;2045;62;1436;44;39;3695;20;1612;89;63;1119;57;2909;31;34;34;0;65;396;1973;60;1800;29;60;3467;13;1712;76;60;1779;98;3861;80;107;31;61;58;927
KI_196;<3468, 5, 958>;True;307.96172248803828;606;116;80;111.96172248803828;8.26;0;10;3;2452;74;821;60;29;3138;35;2541;30;78;3799;42;2325;62;14;92;52;46;354;1974;85;100;82;8;1388;28;1048;49;44;100;30;1743;25;39;73;61;46;1047
KI_197;<3468, 5, 958>;True;313.05719921104537;401;113.33333333333333;80;119.72386587771203;4.97;0;12;3;1497;48;1062;70;11;4000;5;1900;114;77;2040;51;2045;58;70;38;2;76;582;697;33;2073;65;25;100;36;100;39;60;4000;140;679;65;5;80;44;100;4000
KI_198;<3468, 5, 958>;True;302.57769212238014;497;115.71428571428571;70;116.86340640809443;5.83;0;14;3;2128;63;1145;63;11;3771;18;2278;56;87;2024;64;2493;55;38;77;21;73;286;2410;70;2751;49;17;3558;18;1730;84;68;335;5;100;55;35;34;17;62;933
KI_199;<3468, 5, 958>;True;309.03759398496243;377;114;80;115.03759398496241;6.55;0;10;3;2364;56;2679;47;19;3475;18;303;89;72;4000;73;3401;41;62;50;0;10;831;362;99;4000;19;71;1835;24;3191;68;31;772;67;930;74;44;69;26;81;424
KI_0;<3468, 5, 958>;True;344.35344827586209;454;111.25;90;143.10344827586206;2.22;0;16;1;1749;52;2600;68;43;4000;5;100;131;77;3086;52;2062;55;48;37;7;12;1768;1128;84;3688;27;53;1600;13;4000;92;5;1392;61;1099;72;40;88;36;100;100
KI_1;<3468, 5, 958>;True;366.6128511462706;257;105.26315789473685;100;161.34969325153372;1.53;0;19;1;1680;49;2916;69;50;4000;5;100;141;79;3695;44;2192;60;46;29;7;4;1479;1791;70;1875;52;22;1272;10;4000;97;5;1353;72;1599;43;51;93;12;80;2663
KI_2;<3468, 5, 958>;True;319.21140939597313;702;112.5;100;106.71140939597315;14.8;0;16;1;3007;36;2803;37;20;2334;6;838;25;54;3687;5;3228;48;5;69;1;47;379;1100;87;3970;92;52;1912;58;1048;85;90;2517;69;290;80;6;31;56;90;1716
KI_3;<3468, 5, 958>;True;326.81057268722464;513;118;100;108.81057268722466;11.25;0;10;1;1545;52;1139;71;12;3682;5;1911;89;72;1551;89;3800;76;81;35;4;69;582;495;23;2405;68;34;2098;53;2625;73;43;3386;93;1146;48;13;36;81;96;3979
KI_4;<3468, 5, 958>;True;337.10027100271003;372;110;100;127.10027100271003;3.59;0;12;1;2077;63;953;66;10;3647;17;1704;85;71;1189;72;1908;45;53;34;3;68;646;1528;51;1154;71;12;3305;5;1921;65;74;1569;85;3582;65;84;30;61;42;625
KI_5;<3468, 5, 958>;True;276.17665225447809;768;120;50;106.17665225447807;16.09;0;15;1;3382;33;2373;63;52;3840;31;2968;23;89;3836;42;2334;63;14;100;26;78;327;3335;18;2696;78;44;3074;64;2316;54;18;2779;13;1137;42;66;5;64;49;2244
KI_6;<3468, 5, 958>;True;336.67484662576686;316;106;100;130.67484662576686;3.16;0;20;1;2049;59;1003;68;20;3334;6;1425;84;71;100;40;555;5;27;100;83;19;100;2014;66;1746;36;27;2384;10;596;76;62;1191;55;2700;57;37;47;39;49;864
KI_7;<3468, 5, 958>;True;344.24657534246575;296;110;100;134.24657534246575;2.82;0;12;1;1749;52;2600;68;43;4000;5;100;131;77;3086;52;2062;55;48;37;7;12;1768;1128;84;3688;27;53;1600;13;4000;92;5;1392;61;1099;72;40;88;36;100;100
KI_8;<3468, 5, 958>;True;319.26382565099505;3313;113.63636363636364;100;105.62746201463141;17.67;1883;22;1;1613;75;2704;52;57;3028;27;2983;71;43;100;66;2996;5;62;46;39;58;677;1639;67;2565;54;70;3751;19;2208;11;85;1775;42;2213;29;42;26;45;19;1306
KI_9;<3468, 5, 958>;True;325.84834123222748;570;114;100;111.84834123222748;8.34;0;10;1;3771;95;1625;37;42;3866;33;3112;87;6;3806;75;2038;69;98;11;8;37;196;2374;35;3058;82;56;2605;21;765;21;9;459;46;3052;15;63;77;14;38;322
KI_10;<3468, 5, 958>;True;330.69532237673832;320;108.57142857142857;100;122.12389380530973;4.42;0;14;1;2042;60;1057;66;21;3592;6;1887;87;71;127;40;632;5;30;100;73;29;310;2366;66;809;75;22;1618;19;867;71;43;1305;50;2492;49;45;49;41;50;984
KI_11;<3468, 5, 958>;True;281.84834123222748;623;120;50;111.84834123222748;8.34;0;12;1;1301;57;816;67;5;3873;5;1908;90;73;822;28;3137;24;59;35;5;67;604;390;22;2425;67;31;2283;58;2923;72;39;663;8;2807;6;49;35;85;100;4000
KI_12;<3468, 5, 958>;True;316.54983961031246;442;105.26315789473685;100;111.28668171557563;8.76;0;19;1;1611;52;1248;68;11;4000;5;2386;107;76;1547;109;4000;114;88;19;4;68;100;100;5;2283;77;41;758;35;806;36;53;3382;111;781;46;20;58;54;85;4000
KI_13;<3468, 5, 958>;True;273.2100396301189;645;120;40;113.2100396301189;7.47;0;12;1;1906;73;2465;46;51;3371;17;1760;86;61;3016;24;831;43;18;92;62;39;106;206;74;1988;80;75;1739;34;1954;34;53;1496;42;2184;47;43;59;25;37;1410
KI_14;<3468, 5, 958>;True;270.89324618736384;686;120;40;110.89324618736383;9.08;0;14;1;2498;67;2516;44;25;4000;22;3336;5;118;4000;48;3876;80;5;100;31;76;100;2421;71;2810;49;18;1979;54;2213;72;18;446;10;268;54;38;34;55;50;1667
KI_15;<3468, 5, 958>;True;356.70405522001727;453;114.73684210526315;60;181.96721311475409;1.12;0;19;1;2062;60;1064;63;19;4000;5;2146;100;78;807;37;2377;20;103;60;52;5;1070;3047;64;1114;65;44;1065;7;136;67;31;911;37;2490;26;85;45;33;57;891
KI_16;<3468, 5, 958>;True;285.34759358288773;1078;120;60;105.3475935828877;18.6;2;16;1;3787;25;2790;61;61;3729;25;2631;36;85;1568;40;1254;27;21;100;57;45;203;3490;13;2901;79;46;3033;73;2455;49;9;2529;15;1082;38;62;0;61;52;2527
KI_17;<3468, 5, 958>;True;327.36898395721926;509;114;100;113.36898395721926;7.38;0;10;1;2284;88;1503;18;56;3379;31;1220;50;30;100;5;100;56;42;93;42;55;603;2767;89;1895;27;74;2426;25;1456;32;56;1308;60;2904;61;19;100;0;49;1375
KI_18;<3468, 5, 958>;True;323.66657732511391;485;114.28571428571429;100;109.38086303939963;10.56;0;7;1;3187;38;2220;56;50;4000;25;2956;5;108;4000;48;2859;65;8;94;36;64;500;4000;5;3534;112;48;2336;58;2692;80;11;495;15;253;51;40;35;56;51;1666
KI_19;<3468, 5, 958>;True;306.58374792703148;388;120;70;116.58374792703151;5.93;0;8;1;1545;52;1139;71;12;3682;5;1911;89;72;1551;89;3800;76;81;35;4;69;582;495;23;2405;68;34;2098;53;2625;73;43;3386;93;1146;48;13;36;81;96;3979
KI_20;<3468, 5, 958>;True;288.37520938023454;613;120;60;108.37520938023451;11.84;0;14;1;3382;33;2373;63;52;3840;31;2968;23;89;3836;42;2334;63;14;100;26;78;327;3335;18;2696;78;44;3074;64;2316;54;18;2779;13;1137;42;66;5;64;49;2244
KI_21;<3468, 5, 958>;True;332.34064785788928;367;116.66666666666667;100;115.67398119122257;6.28;0;6;1;1394;34;390;89;5;4000;5;2400;117;71;910;38;2364;22;108;31;11;54;517;972;98;2763;45;63;1697;50;1809;71;57;2543;77;1453;36;52;40;70;42;1033
KI_22;<3468, 5, 958>;True;339.04761904761904;336;120;100;119.04761904761905;5.15;0;6;1;1545;52;1139;71;12;3682;5;1911;89;72;1551;89;3800;76;81;35;4;69;582;495;23;2405;68;34;2098;53;2625;73;43;3386;93;1146;48;13;36;81;96;3979
KI_23;<3468, 5, 958>;True;330.80931092955143;426;110.76923076923077;100;120.04008016032064;4.89;0;13;1;1960;76;1246;62;41;3275;11;1834;82;69;941;79;3069;46;69;35;5;69;571;3637;47;2339;59;39;1927;20;1373;64;59;1454;11;1251;36;8;55;56;17;2383
KI_24;<3468, 5, 958>;True;318.796992481203;354;120;80;118.796992481203;5.22;0;10;1;100;140;4000;56;158;3929;14;2159;97;75;3610;7;158;37;8;77;55;26;507;822;61;2082;72;68;1926;27;1535;65;62;4000;7;2859;102;93;62;33;42;1355
KI_25;<3468, 5, 958>;True;330;476;117.5;100;112.5;7.9;0;8;1;4000;5;4000;64;30;3250;24;2813;78;32;1492;64;2139;15;45;54;56;46;500;3493;27;2760;59;28;1703;39;2392;50;59;1103;63;2379;35;43;71;46;40;2122
KI_26;<3468, 5, 958>;True;324.28505106778084;456;115;100;109.28505106778087;10.67;0;8;1;1545;52;1139;71;12;3682;5;1911;89;72;1551;89;3800;76;81;35;4;69;582;495;23;2405;68;34;2098;53;2625;73;43;3386;93;1146;48;13;36;81;96;3979
KI_27;<3468, 5, 958>;True;319.95024875621891;603;120;90;109.95024875621891;9.95;0;8;1;3047;81;1923;49;42;3927;40;4000;83;5;3788;73;2270;62;91;50;10;20;1083;1661;48;2646;76;46;2298;22;929;5;5;1344;51;3077;21;64;73;13;35;456
KI_28;<3468, 5, 958>;True;323.73708920187795;399;112;100;111.73708920187794;8.42;0;10;1;1198;64;1455;58;7;3802;31;2724;39;55;2152;36;1480;49;67;22;10;4;1830;672;57;1345;64;9;3113;25;2078;71;65;1164;43;2729;24;69;31;41;58;2098
KI_29;<3468, 5, 958>;True;341.39534883720933;326;115.55555555555556;100;125.83979328165376;3.77;0;9;1;1546;46;999;73;12;4000;5;2111;95;72;1657;105;4000;92;81;37;3;69;706;441;18;2391;69;35;643;35;677;39;59;4000;123;816;63;5;68;37;81;3990
KI_30;<3468, 5, 958>;True;332.32142857142856;313;120;90;122.32142857142857;4.38;0;6;1;1545;52;1139;71;12;3682;5;1911;89;72;1551;89;3800;76;81;35;4;69;582;495;23;2405;68;34;2098;53;2625;73;43;3386;93;1146;48;13;36;81;96;3979
KI_31;<3468, 5, 958>;True;302.37623762376239;603;120;70;112.37623762376238;7.98;0;10;1;3245;36;2211;57;51;4000;19;3204;5;117;4000;49;2761;70;5;70;45;40;355;4000;5;3998;141;58;2567;58;2958;83;5;654;6;100;69;27;36;54;65;2104
KI_32;<3468, 5, 958>;True;329.37207122774134;449;120;100;109.37207122774133;10.57;0;8;1;2812;93;2048;23;77;3239;28;952;43;36;3564;69;3531;52;10;57;67;50;659;265;37;2259;5;109;3771;51;2441;62;51;344;31;1521;14;41;90;48;37;1387
KI_33;<3468, 5, 958>;True;333.69911504424778;437;116;100;117.69911504424779;5.55;0;10;1;1546;46;999;73;12;4000;5;2111;95;72;1657;105;4000;92;81;37;3;69;706;441;18;2391;69;35;643;35;677;39;59;4000;123;816;63;5;68;37;81;3990
KI_34;<3468, 5, 958>;True;324.16430594900851;395;110;100;114.16430594900849;6.96;0;12;1;1508;52;2558;75;44;3725;16;163;94;74;3721;68;3146;39;69;55;11;19;1187;989;87;3754;27;55;1805;22;3931;71;20;686;69;855;77;41;69;28;77;653
KI_35;<3468, 5, 958>;True;344.57328990228012;409;112;100;132.57328990228012;2.97;0;10;1;1663;64;2531;60;32;3620;15;178;93;73;3263;63;3090;35;72;56;13;26;1460;1558;85;2984;31;28;2153;18;2034;78;45;916;46;2456;30;83;70;29;83;100
KI_36;<3468, 5, 958>;True;333.599043443603;299;107.69230769230769;100;125.90673575129534;3.76;0;13;1;2969;37;2772;37;20;2352;6;842;26;54;3534;9;3152;46;7;49;12;36;1198;959;90;4000;97;55;3085;24;1008;82;66;3117;67;100;105;5;38;22;37;1596
