Name;Coord;Winner;Fitness;GameTime;Score;deffScore;suppScore;townLifeDeviation;supportActions;attackActions;dominanceLevel;deff1-ConquerRadius;deff1-AttackMinLife;deff1-SupportRadius;deff1-SupportMaxCap;deff1-SupportMinCap;off1-ConquerRadius;off1-AttackMinLife;off1-SupportRadius;off1-SupportMaxCap;off1-SupportMinCap;supp1-ConquerRadius;supp1-AttackMinLife;supp1-SupportRadius;supp1-SupportMaxCap;supp1-SupportMinCap;SupportTownRatio1;DeffTownRatio1;AtkTownRatio1;CategorisationRadius1;deff2-ConquerRadius;deff2-AttackMinLife;deff2-SupportRadius;deff2-SupportMaxCap;deff2-SupportMinCap;off2-ConquerRadius;off2-AttackMinLife;off2-SupportRadius;off2-SupportMaxCap;off2-SupportMinCap;supp2-ConquerRadius;supp2-AttackMinLife;supp2-SupportRadius;supp2-SupportMaxCap;supp2-SupportMinCap;SupportTownRatio;DeffTownRatio;AtkTownRatio;CategorisationRadius
KI_4;<3468, 5, 958>;True;270;569;120;50;100;4.76;0;12;1;2648;32;1791;47;22;3994;5;3996;25;68;4000;49;100;83;46;11;14;66;1342;3279;47;2828;49;45;2124;41;1205;71;50;3010;34;598;85;90;34;0;68;1819
KI_5;<3468, 5, 958>;True;320;455;105;100;115;4.63;15;40;1;2402;36;3345;11;41;1786;37;1257;35;89;1668;5;621;5;76;25;17;15;916;2543;45;3504;9;50;2138;47;1692;30;79;1820;9;889;11;71;18;7;34;1842
KI_6;<3468, 5, 958>;True;312.5;299;112.5;100;100;3.48;0;8;1;2308;37;3306;8;22;4000;9;2884;37;23;1881;41;1244;46;66;38;2;100;1408;3433;36;2158;14;93;3709;14;2904;39;33;4000;35;1359;111;114;34;25;1;4000
KI_7;<3468, 5, 958>;True;308;316;108;100;100;2.8;0;15;1;614;44;624;42;44;4000;5;4000;5;110;2070;58;1714;48;48;10;8;47;1122;4000;89;4000;31;136;1573;22;2756;61;26;3576;36;263;90;100;32;11;41;1640
KI_8;<3468, 5, 958>;True;312.30769230769232;523;112.30769230769231;100;100;4.95;0;13;1;2192;43;2959;17;22;3578;25;3579;60;35;782;45;2155;42;67;36;7;86;1024;1637;62;3178;31;48;3511;15;3311;40;57;1490;37;1818;38;63;51;28;88;1028
KI_9;<3468, 5, 958>;True;305.21739130434781;299;105.21739130434783;100;100;2.71;0;23;1;2379;34;767;35;38;3972;5;3912;24;67;2892;38;1653;80;9;16;10;72;1540;3243;71;3131;35;89;3619;13;3505;37;62;3728;37;100;109;168;15;10;78;1668
KI_10;<3468, 5, 958>;True;312;327;112;100;100;3.57;0;10;1;593;48;660;42;44;4000;6;4000;43;40;2850;26;1144;45;56;51;44;10;729;1134;67;880;50;54;1829;17;2386;28;79;2820;26;1907;42;56;65;73;7;1177
KI_11;<3468, 5, 958>;True;1125.8275862068965;1422;114.82758620689656;-100;1111;8.77;1011;58;1;2345;41;3367;17;34;1335;19;1891;49;65;2618;7;2008;5;57;80;27;59;730;2671;35;2610;5;107;1794;34;1728;43;94;1677;29;1237;6;55;33;1;0;1174
KI_12;<3468, 5, 958>;True;315;254;115;100;100;2.69;0;8;1;593;48;660;42;44;4000;6;4000;43;40;2850;26;1144;45;56;51;44;10;729;1134;67;880;50;54;1829;17;2386;28;79;2820;26;1907;42;56;65;73;7;1177
KI_13;<3468, 5, 958>;True;314.28571428571428;342;114.28571428571429;100;100;3.44;0;7;1;2294;37;955;35;39;4000;5;4000;25;69;3614;44;449;73;41;18;10;67;1479;3594;73;2996;36;97;2477;40;1814;73;42;3437;39;100;97;103;24;11;62;1880
KI_14;<3468, 5, 958>;True;308.33333333333331;234;108.33333333333333;100;100;2.41;0;12;1;910;45;1332;32;39;3669;7;3544;40;47;1903;33;1557;35;64;10;7;58;966;1760;54;1559;37;64;1606;6;3185;79;17;2050;46;1317;54;64;22;11;61;1235
KI_15;<3468, 5, 958>;True;306.31578947368422;276;106.31578947368421;100;100;2.6;0;19;1;2185;38;1612;27;39;4000;5;4000;5;93;3919;51;208;86;37;19;9;73;1560;4000;86;3061;45;121;1917;12;2029;67;22;3759;46;100;119;113;28;10;69;2141
KI_16;<3468, 5, 958>;True;318;479;118;100;100;5.6;0;10;1;1012;80;596;57;63;3924;9;3766;34;63;3584;45;550;72;43;37;17;82;258;3414;66;2660;36;87;2763;42;2576;59;80;3309;42;436;85;99;94;26;35;3812
KI_17;<3468, 5, 958>;True;307.5;256;107.5;100;100;2.95;0;16;1;754;61;609;48;51;4000;5;4000;48;27;2711;22;1260;40;59;37;18;81;240;1022;76;632;55;60;1993;16;2488;28;78;2611;21;2364;34;60;44;31;63;470
KI_18;<3468, 5, 958>;True;304.76190476190476;362;104.76190476190476;100;100;6.04;0;21;1;2377;37;2770;14;15;3963;5;3885;26;65;2287;48;1150;59;58;19;8;68;1494;2592;37;1790;20;64;3462;14;3011;23;65;4000;38;1261;147;146;20;10;68;1361
KI_19;<3468, 5, 958>;True;309.16666666666669;445;109.16666666666667;100;100;3;0;24;1;910;45;1332;32;39;3669;7;3544;40;47;1903;33;1557;35;64;10;7;58;966;1760;54;1559;37;64;1606;6;3185;79;17;2050;46;1317;54;64;22;11;61;1235
KI_20;<3468, 5, 958>;True;275.66666666666669;925;121.66666666666667;50;104;11.46;4;12;1;2892;36;4000;5;38;3601;10;3405;32;64;2356;15;996;20;62;22;16;0;1438;1671;47;2043;20;60;3130;85;2938;28;60;3452;42;562;66;44;26;13;68;642
KI_21;<3468, 5, 958>;True;305.88235294117646;281;105.88235294117646;100;100;2.34;0;17;1;467;37;503;42;42;4000;5;4000;5;110;2077;57;1696;48;48;22;5;63;1307;1145;63;1084;41;52;3499;11;3512;38;50;3228;41;496;84;87;31;13;28;1704
KI_22;<3468, 5, 958>;True;308.54545454545456;585;104.54545454545455;100;104;5.67;4;44;1;2396;36;3327;11;41;1751;37;1213;35;89;1623;5;550;5;77;26;17;15;942;2739;58;3772;5;60;2775;64;2488;28;67;2292;19;1678;23;61;23;13;24;1464
KI_23;<3468, 5, 958>;True;312.5;271;112.5;100;100;2.24;0;8;1;2122;41;3080;20;36;2101;5;2232;72;5;1444;77;2106;42;62;76;25;56;711;1490;52;1924;35;47;1868;17;2474;19;90;528;96;3211;19;67;79;27;57;740
KI_24;<3468, 5, 958>;True;312;398;112;100;100;7.43;0;10;1;2171;41;3064;13;16;3541;28;3483;58;33;437;49;2311;47;65;35;1;69;1956;2404;42;2802;22;41;3037;20;3278;41;62;1504;56;2035;97;74;36;14;74;1213
KI_25;<3468, 5, 958>;True;315;369;115;100;100;7.53;0;8;1;1810;35;2755;23;36;3478;29;3583;59;28;100;41;2411;39;85;36;0;73;2071;2497;43;2839;20;39;2950;20;3325;40;61;1511;58;2052;88;61;40;0;84;1309
KI_26;<3468, 5, 958>;True;2176.795918367347;1762;109.79591836734694;10;2057;28.21;1957;49;1;1748;40;1092;37;45;1387;5;1696;75;5;100;110;4000;5;77;28;6;61;1180;1410;43;1527;39;57;2548;6;3234;49;36;2046;59;3305;32;78;18;9;66;1465
KI_27;<3468, 5, 958>;True;307.5;256;107.5;100;100;2.61;0;16;1;2379;34;767;35;38;3972;5;3912;24;67;2892;38;1653;80;9;16;10;72;1540;3243;71;3131;35;89;3619;13;3505;37;62;3728;37;100;109;168;15;10;78;1668
KI_28;<3468, 5, 958>;True;1227.8571428571429;1318;112.85714285714286;100;1015;14.23;915;28;1;2278;37;3210;13;42;1817;23;1627;49;57;1958;5;247;5;76;19;22;6;946;3546;83;4000;5;86;1984;17;2095;57;28;1271;64;2599;23;64;8;6;41;2628
KI_29;<3468, 5, 958>;True;864.2;1320;111.2;100;653;27.35;553;25;1;664;48;1200;41;54;1889;5;2138;66;16;1798;56;2077;31;61;51;11;39;574;973;60;1051;46;55;1826;18;2428;22;88;776;86;3069;18;66;60;49;21;961
KI_30;<3468, 5, 958>;True;489.14285714285711;621;117.14285714285714;100;272;5.52;172;14;1;2345;41;3367;17;34;1335;19;1891;49;65;2618;7;2008;5;57;80;27;59;730;2671;35;2610;5;107;1794;34;1728;43;94;1677;29;1237;6;55;33;1;0;1174
KI_31;<3468, 5, 958>;True;1797;2458;112;60;1625;53.4;1525;35;1;664;48;1200;41;54;1889;5;2138;66;16;1798;56;2077;31;61;51;11;39;574;973;60;1051;46;55;1826;18;2428;22;88;776;86;3069;18;66;60;49;21;961
KI_32;<3468, 5, 958>;True;427.36363636363637;596;116.36363636363636;100;211;7.42;111;11;1;2278;37;3210;13;42;1817;23;1627;49;57;1958;5;247;5;76;19;22;6;946;3546;83;4000;5;86;1984;17;2095;57;28;1271;64;2599;23;64;8;6;41;2628
KI_33;<3468, 5, 958>;True;280;513;120;60;100;7.24;0;11;1;2807;82;1314;30;51;3743;13;3513;36;61;3411;42;704;67;44;34;21;80;411;3422;66;2607;35;84;2151;53;1463;61;56;2096;27;1791;41;68;13;84;52;2901
KI_34;<3468, 5, 958>;True;270;649;120;50;100;9.88;0;14;1;1381;30;2388;36;61;4000;18;2747;48;67;1533;65;2104;63;23;16;87;24;737;2396;21;4000;35;62;1761;64;721;84;26;2435;66;2002;58;51;56;0;100;656
KI_35;<3468, 5, 958>;True;882.14285714285711;956;113.14285714285714;40;729;6.6;629;35;1;2345;41;3367;17;34;1335;19;1891;49;65;2618;7;2008;5;57;80;27;59;730;2671;35;2610;5;107;1794;34;1728;43;94;1677;29;1237;6;55;33;1;0;1174
KI_36;<3468, 5, 958>;True;300;474;120;80;100;5.82;0;10;1;1012;80;596;57;63;3924;9;3766;34;63;3584;45;550;72;43;37;17;82;258;3414;66;2660;36;87;2763;42;2576;59;80;3309;42;436;85;99;94;26;35;3812
KI_37;<3468, 5, 958>;True;313.33333333333331;498;113.33333333333333;100;100;9.92;0;12;1;2109;44;2999;13;14;3612;35;3760;78;16;527;49;2266;45;70;34;0;77;1988;4000;39;1446;20;120;1399;42;3007;53;75;4000;36;1020;94;100;32;24;5;4000
KI_38;<3468, 5, 958>;True;498.33333333333331;589;118.33333333333333;100;280;5.5;180;12;1;2345;41;3367;17;34;1335;19;1891;49;65;2618;7;2008;5;57;80;27;59;730;2671;35;2610;5;107;1794;34;1728;43;94;1677;29;1237;6;55;33;1;0;1174
KI_39;<3468, 5, 958>;True;527.33333333333326;744;113.33333333333333;80;334;9.2;234;24;1;2345;41;3367;17;34;1335;19;1891;49;65;2618;7;2008;5;57;80;27;59;730;2671;35;2610;5;107;1794;34;1728;43;94;1677;29;1237;6;55;33;1;0;1174
KI_40;<3468, 5, 958>;True;774.38461538461536;765;115.38461538461539;50;609;5.31;509;26;1;2345;41;3367;17;34;1335;19;1891;49;65;2618;7;2008;5;57;80;27;59;730;2671;35;2610;5;107;1794;34;1728;43;94;1677;29;1237;6;55;33;1;0;1174
KI_41;<3468, 5, 958>;True;595;739;117;80;398;6;298;20;1;2345;41;3367;17;34;1335;19;1891;49;65;2618;7;2008;5;57;80;27;59;730;2671;35;2610;5;107;1794;34;1728;43;94;1677;29;1237;6;55;33;1;0;1174
KI_42;<3468, 5, 958>;True;310;325;120;90;100;4.8;0;6;1;1012;80;596;57;63;3924;9;3766;34;63;3584;45;550;72;43;37;17;82;258;3414;66;2660;36;87;2763;42;2576;59;80;3309;42;436;85;99;94;26;35;3812
KI_43;<3468, 5, 958>;True;672.03703703703707;832;117.03703703703704;30;525;7.24;425;27;1;2345;41;3367;17;34;1335;19;1891;49;65;2618;7;2008;5;57;80;27;59;730;2671;35;2610;5;107;1794;34;1728;43;94;1677;29;1237;6;55;33;1;0;1174
KI_44;<3468, 5, 958>;True;469.75;555;113.75;100;256;5.91;156;16;1;2345;41;3367;17;34;1335;19;1891;49;65;2618;7;2008;5;57;80;27;59;730;2671;35;2610;5;107;1794;34;1728;43;94;1677;29;1237;6;55;33;1;0;1174
KI_45;<3468, 5, 958>;True;390.9310344827586;806;117.93103448275862;-10;283;6.87;183;29;1;2345;41;3367;17;34;1335;19;1891;49;65;2618;7;2008;5;57;80;27;59;730;2671;35;2610;5;107;1794;34;1728;43;94;1677;29;1237;6;55;33;1;0;1174
KI_46;<3468, 5, 958>;True;316.66666666666669;317;116.66666666666667;100;100;3.86;0;6;1;1962;48;2678;18;20;3972;5;3766;27;70;3147;45;795;68;46;38;23;83;100;3609;69;2609;39;97;2635;43;2398;56;89;3276;42;457;84;98;47;6;67;2410
KI_47;<3468, 5, 958>;True;270;564;120;50;100;6.14;0;12;1;907;48;1591;35;55;3733;17;2662;32;49;3262;46;903;66;54;35;22;96;100;1335;49;1870;33;56;2797;36;1926;49;42;4000;34;100;120;119;54;6;44;1274
KI_48;<3468, 5, 958>;True;369.5263157894737;546;110.52631578947369;100;159;4.06;59;19;1;2318;37;3341;9;42;2972;26;2064;41;76;1572;5;454;5;78;26;14;15;1033;2849;70;3896;5;73;2242;41;1643;28;76;1802;7;572;7;81;21;18;27;1599
KI_49;<3468, 5, 958>;True;348.30769230769232;385;112.30769230769231;100;136;2.45;36;13;1;2427;37;3419;8;40;2012;41;1548;40;88;1569;5;466;5;78;26;17;16;1041;2826;64;3847;5;66;1990;46;1500;25;77;2275;13;1605;13;62;23;13;23;1427
KI_50;<3468, 5, 958>;True;312.30769230769232;525;112.30769230769231;100;100;8.22;0;13;1;392;41;631;40;43;3504;33;702;28;28;3201;38;967;80;85;24;8;31;100;408;20;2178;70;70;210;16;3712;39;80;3082;41;3607;61;70;0;100;100;441
KI_51;<3468, 5, 958>;True;316;332;116;100;100;4.58;0;10;1;1285;48;1640;31;44;4000;6;4000;45;33;2454;14;1403;15;60;37;18;74;320;1567;58;1741;35;49;1991;16;2507;28;77;2719;22;1805;34;57;61;66;15;1067
KI_52;<3468, 5, 958>;True;372.76470588235293;596;111.76470588235294;100;161;7.9;61;17;1;2345;41;3367;17;34;1335;19;1891;49;65;2618;7;2008;5;57;80;27;59;730;2671;35;2610;5;107;1794;34;1728;43;94;1677;29;1237;6;55;33;1;0;1174
KI_53;<3468, 5, 958>;True;1103.304347826087;1223;111.30434782608695;100;892;26.73;792;23;1;399;49;859;44;57;1933;5;2157;67;12;2617;7;2008;5;57;69;20;51;671;2232;42;3177;19;35;2016;17;2635;11;96;104;114;3455;22;69;62;46;25;935
KI_54;<3468, 5, 958>;True;323.94117647058823;628;112.94117647058823;100;111;6.72;11;17;1;2568;30;3666;5;38;3011;20;2694;34;73;1345;5;550;5;81;26;17;17;921;1827;69;2096;32;61;2252;89;1906;25;68;2570;24;1434;33;57;23;13;24;1447
KI_55;<3468, 5, 958>;True;305.71428571428572;283;105.71428571428571;100;100;2.49;0;21;1;1542;58;1238;43;48;4000;5;4000;27;69;3613;44;449;73;40;18;10;67;1452;2748;71;2425;39;81;3711;11;3586;40;63;3517;41;234;85;79;24;11;63;1737
KI_56;<3468, 5, 958>;True;306.66666666666669;242;106.66666666666667;100;100;1.97;0;15;1;2185;38;1612;27;39;4000;5;4000;5;93;3919;51;208;86;37;19;9;73;1560;4000;86;3061;45;121;1917;12;2029;67;22;3759;46;100;119;113;28;10;69;2141
KI_57;<3468, 5, 958>;True;324.52380952380952;360;109.52380952380952;100;115;2.99;15;21;1;2427;37;3419;8;40;2012;41;1548;40;88;1569;5;466;5;78;26;17;16;1041;2826;64;3847;5;66;1990;46;1500;25;77;2275;13;1605;13;62;23;13;23;1427
KI_58;<3468, 5, 958>;True;327;702;110;100;117;8.21;17;28;1;2408;37;3361;11;41;1799;38;1274;36;89;1730;5;716;5;75;26;18;15;863;3003;77;4000;5;81;2456;57;2087;27;72;2310;25;1752;34;60;16;5;43;2257
KI_59;<3468, 5, 958>;True;340.66666666666669;615;114.66666666666667;100;126;4.14;26;15;1;2396;36;3327;11;41;1751;37;1213;35;89;1623;5;550;5;77;26;17;15;942;2739;58;3772;5;60;2775;64;2488;28;67;2292;19;1678;23;61;23;13;24;1464
KI_60;<3468, 5, 958>;True;359.30434782608694;584;111.30434782608695;100;148;3.34;48;23;1;2349;41;3364;17;35;1337;30;427;19;81;2599;8;1996;5;57;33;14;12;1101;2466;46;2921;5;87;1814;36;1636;42;97;2063;13;1400;5;61;45;7;13;1072
KI_61;<3468, 5, 958>;True;315.71428571428572;469;115.71428571428571;100;100;5.55;0;14;1;2542;53;2413;19;43;3996;5;3992;24;67;2534;20;539;32;60;25;14;82;1018;3760;65;3684;34;107;952;50;262;40;95;3429;42;685;69;46;23;13;40;1449
KI_62;<3468, 5, 958>;True;306;308;106;100;100;1.18;0;20;1;1702;41;1576;31;44;4000;5;4000;5;102;1485;84;2371;36;59;17;9;74;1764;980;48;1576;39;56;1274;11;1457;80;5;4000;34;100;140;121;27;9;68;1777
KI_63;<3468, 5, 958>;True;310.76923076923077;374;110.76923076923077;100;100;4.96;0;13;1;2294;37;955;35;39;4000;5;4000;25;69;3614;44;449;73;41;18;10;67;1479;3594;73;2996;36;97;2477;40;1814;73;42;3437;39;100;97;103;24;11;62;1880
KI_64;<3468, 5, 958>;True;1897.3513513513512;2621;111.35135135135135;60;1726;55.01;1626;37;1;850;46;1181;40;52;1651;5;1928;70;10;1892;52;1970;32;60;55;12;34;450;718;66;1037;48;58;1586;10;2028;50;42;634;91;3263;15;68;62;52;18;944
KI_65;<3468, 5, 958>;True;307.77777777777777;291;107.77777777777777;100;100;2.51;0;18;1;1542;58;1238;43;48;4000;5;4000;27;69;3613;44;449;73;40;18;10;67;1452;2748;71;2425;39;81;3711;11;3586;40;63;3517;41;234;85;79;24;11;63;1737
KI_66;<3468, 5, 958>;True;329.11111111111109;434;111.11111111111111;100;118;3.16;18;18;1;2427;37;3419;8;40;2012;41;1548;40;88;1569;5;466;5;78;26;17;16;1041;2826;64;3847;5;66;1990;46;1500;25;77;2275;13;1605;13;62;23;13;23;1427
KI_67;<3468, 5, 958>;True;309.23076923076923;268;109.23076923076923;100;100;3.33;0;13;1;754;61;609;48;51;4000;5;4000;48;27;2711;22;1260;40;59;37;18;81;240;1022;76;632;55;60;1993;16;2488;28;78;2611;21;2364;34;60;44;31;63;470
KI_68;<3468, 5, 958>;True;324.55555555555554;469;115.55555555555556;100;109;5.12;9;9;1;2722;37;3629;5;34;3097;25;2131;42;75;1642;5;221;5;88;28;0;12;990;2208;47;3231;17;60;3616;32;2665;41;67;2295;18;1675;22;61;22;19;24;1399
KI_69;<3468, 5, 958>;True;312.22222222222223;563;112.22222222222223;100;100;6.93;0;18;1;732;88;100;67;67;4000;5;4000;41;47;3360;39;715;61;45;38;17;93;107;3040;55;2966;24;68;2083;35;1593;42;86;3832;57;100;120;116;100;31;39;4000
KI_70;<3468, 5, 958>;True;526.81818181818176;666;111.81818181818181;100;315;8.56;215;22;1;2345;41;3367;17;34;1335;19;1891;49;65;2618;7;2008;5;57;80;27;59;730;2671;35;2610;5;107;1794;34;1728;43;94;1677;29;1237;6;55;33;1;0;1174
KI_71;<3468, 5, 958>;True;322;522;111;100;111;7.84;11;20;1;2408;37;3361;11;41;1799;38;1274;36;89;1730;5;716;5;75;26;18;15;863;3003;77;4000;5;81;2456;57;2087;27;72;2310;25;1752;34;60;16;5;43;2257
KI_72;<3468, 5, 958>;True;330.5;425;107.5;100;123;3.72;23;24;1;2408;37;3361;11;41;1799;38;1274;36;89;1730;5;716;5;75;25;18;15;863;2559;47;3523;9;51;2446;56;2074;27;72;1974;13;1153;17;68;19;9;32;1731
KI_73;<3468, 5, 958>;True;1306.3333333333333;2315;108.33333333333333;80;1118;45.92;1018;48;1;850;46;1181;40;52;1651;5;1928;70;10;1892;52;1970;32;60;55;12;34;450;718;66;1037;48;58;1586;10;2028;50;42;634;91;3263;15;68;62;52;18;944
KI_74;<3468, 5, 958>;True;309.33333333333331;374;109.33333333333333;100;100;4.39;0;15;1;1169;45;1454;33;42;4000;5;4000;37;54;1875;5;1833;5;68;36;17;81;289;2345;55;2036;35;66;3160;22;2936;41;71;3621;48;383;86;67;55;21;78;1335
KI_75;<3468, 5, 958>;True;306.42857142857144;390;106.42857142857143;100;100;2.85;0;28;1;1214;44;1531;31;40;3923;6;3758;37;52;1943;62;1216;69;64;34;4;77;1415;4000;35;1527;15;130;3931;6;3874;37;53;2325;10;1715;25;77;33;20;42;2174
KI_76;<3468, 5, 958>;True;306.08695652173913;258;106.08695652173913;100;100;2.28;0;23;1;2231;37;3086;10;24;4000;5;3979;5;100;1622;69;1980;39;61;41;0;100;1347;2813;37;1949;20;75;3964;6;3865;9;93;2511;64;1958;66;81;31;22;10;3720
KI_77;<3468, 5, 958>;True;317.14285714285711;300;117.14285714285714;100;100;4.56;0;7;1;2405;45;3180;15;48;4000;5;4000;26;63;2014;21;1623;19;62;21;12;35;526;3033;46;3459;15;52;3109;32;3221;69;29;2191;10;1469;13;66;32;9;34;1422
KI_78;<3468, 5, 958>;True;511.77777777777777;709;117.77777777777777;70;324;7.03;224;18;1;2345;41;3367;17;34;1335;19;1891;49;65;2618;7;2008;5;57;80;27;59;730;2671;35;2610;5;107;1794;34;1728;43;94;1677;29;1237;6;55;33;1;0;1174
KI_79;<3468, 5, 958>;True;327.58823529411768;509;110.58823529411765;100;117;6.45;17;17;1;2408;37;3361;11;41;1799;38;1274;36;89;1730;5;716;5;75;26;18;15;863;3003;77;4000;5;81;2456;57;2087;27;72;2310;25;1752;34;60;16;5;43;2257
KI_80;<3468, 5, 958>;True;308.75;284;108.75;100;100;3.51;0;16;1;2361;36;1868;25;39;4000;7;3773;28;70;1672;42;2616;43;34;10;45;20;183;2436;14;4000;33;69;2768;13;3033;49;43;2250;68;2264;54;52;72;0;100;477
KI_81;<3468, 5, 958>;True;312.5;365;112.5;100;100;4.84;0;8;1;2294;37;955;35;39;4000;5;4000;25;69;3614;44;449;73;41;18;10;67;1479;3594;73;2996;36;97;2477;40;1814;73;42;3437;39;100;97;103;24;11;62;1880
KI_82;<3468, 5, 958>;True;307.27272727272725;328;107.27272727272727;100;100;2.44;0;22;1;815;46;1192;34;42;3722;5;3869;42;48;1868;12;1842;7;64;11;7;59;969;1805;53;1719;35;59;2193;10;2927;66;26;2938;39;954;57;63;24;11;63;1241
KI_83;<3468, 5, 958>;True;291;597;120;70;101;10.29;1;11;1;2892;36;4000;5;38;3601;10;3405;32;64;2356;15;996;20;62;22;16;0;1438;1671;47;2043;20;60;3130;85;2938;28;60;3452;42;562;66;44;26;13;68;642
KI_84;<3468, 5, 958>;True;589;702;113;100;376;6.2;276;20;1;2345;41;3367;17;34;1335;19;1891;49;65;2618;7;2008;5;57;80;27;59;730;2671;35;2610;5;107;1794;34;1728;43;94;1677;29;1237;6;55;33;1;0;1174
KI_85;<3468, 5, 958>;True;321.25;377;111.25;100;110;5.59;10;16;1;2396;36;3327;11;41;1751;37;1213;35;89;1623;5;550;5;77;26;17;15;942;2739;58;3772;5;60;2775;64;2488;28;67;2292;19;1678;23;61;23;13;24;1464
KI_86;<3468, 5, 958>;True;280;550;120;60;100;5.72;0;11;1;1737;56;2123;29;41;3959;8;3872;33;64;2335;56;1050;69;60;35;11;76;729;3409;65;2663;35;86;2834;39;2548;56;76;3386;40;393;85;100;41;8;66;1576
KI_87;<3468, 5, 958>;True;315.55555555555554;406;115.55555555555556;100;100;4.33;0;9;1;3282;28;2114;11;14;3947;5;3341;69;45;3517;15;1599;40;57;31;10;59;288;162;5;2751;96;60;2146;33;3489;24;45;4000;48;1334;80;59;44;7;37;672
KI_88;<3468, 5, 958>;True;317.5;307;117.5;100;100;3.85;0;8;1;552;46;646;42;44;4000;6;4000;24;81;3581;45;550;71;42;36;15;74;238;4000;78;3661;34;109;1573;24;2805;61;28;3370;39;445;86;97;69;18;35;2381
KI_89;<3468, 5, 958>;True;318;526;118;100;100;10.05;0;10;1;2109;44;2999;13;14;3612;35;3760;78;16;527;49;2266;45;70;34;0;77;1988;4000;39;1446;20;120;1399;42;3007;53;75;4000;36;1020;94;100;32;24;5;4000
KI_90;<3468, 5, 958>;True;315.55555555555554;388;115.55555555555556;100;100;4.43;0;9;1;2294;37;955;35;39;4000;5;4000;25;69;3614;44;449;73;41;18;10;67;1479;3594;73;2996;36;97;2477;40;1814;73;42;3437;39;100;97;103;24;11;62;1880
KI_91;<3468, 5, 958>;True;325.63157894736844;538;112.63157894736843;100;113;8.32;13;19;1;2408;37;3361;11;41;1799;38;1274;36;89;1730;5;716;5;75;26;18;15;863;3003;77;4000;5;81;2456;57;2087;27;72;2310;25;1752;34;60;16;5;43;2257
KI_92;<3468, 5, 958>;True;280;751;120;60;100;9.27;0;9;1;1381;30;2388;36;61;4000;18;2747;48;67;1533;65;2104;63;23;16;87;24;737;2396;21;4000;35;62;1761;64;721;84;26;2435;66;2002;58;51;56;0;100;656
KI_93;<3468, 5, 958>;True;328.57894736842104;536;111.57894736842106;100;117;7.15;17;19;1;2408;37;3361;11;41;1799;38;1274;36;89;1730;5;716;5;75;26;18;15;863;3003;77;4000;5;81;2456;57;2087;27;72;2310;25;1752;34;60;16;5;43;2257
KI_94;<3468, 5, 958>;True;280;627;120;60;100;8.52;0;10;1;1548;54;2584;32;41;3452;19;2224;36;45;2788;38;1830;83;5;14;11;84;1655;1116;70;840;47;58;1198;62;1062;21;32;3602;44;669;72;46;62;18;57;566
KI_95;<3468, 5, 958>;True;327.57894736842104;590;111.57894736842106;100;116;7.73;16;19;1;2408;37;3361;11;41;1799;38;1274;36;89;1730;5;716;5;75;26;18;15;863;3003;77;4000;5;81;2456;57;2087;27;72;2310;25;1752;34;60;16;5;43;2257
KI_96;<3468, 5, 958>;True;321.84615384615381;503;113.84615384615384;100;108;6.83;8;13;1;2408;37;3361;11;41;1799;38;1274;36;89;1730;5;716;5;75;26;18;15;863;3003;77;4000;5;81;2456;57;2087;27;72;2310;25;1752;34;60;16;5;43;2257
KI_97;<3468, 5, 958>;True;312.69230769230768;590;107.69230769230769;100;105;7.54;5;26;1;2408;37;3361;11;41;1799;38;1274;36;89;1730;5;716;5;75;26;18;15;863;3003;77;4000;5;81;2456;57;2087;27;72;2310;25;1752;34;60;16;5;43;2257
KI_98;<3468, 5, 958>;True;320;466;120;100;100;7.39;0;6;1;801;90;100;66;71;3473;18;2291;36;46;3906;47;100;67;58;39;17;81;127;2796;53;3200;27;61;2676;46;3040;65;94;3490;43;100;86;135;17;11;79;2174
KI_99;<3468, 5, 958>;True;308.57142857142856;361;108.57142857142857;100;100;3.77;0;21;1;2185;38;1612;27;39;4000;5;4000;5;93;3919;51;208;86;37;19;9;73;1560;4000;86;3061;45;121;1917;12;2029;67;22;3759;46;100;119;113;28;10;69;2141
KI_100;<3468, 5, 958>;True;340.45454545454544;488;105.45454545454545;100;135;4.08;35;33;1;2318;37;3341;9;42;2972;26;2064;41;76;1572;5;454;5;78;26;14;15;1033;2849;70;3896;5;73;2242;41;1643;28;76;1802;7;572;7;81;21;18;27;1599
KI_101;<3468, 5, 958>;True;320;304;120;100;100;4.6;0;6;1;1962;48;2678;18;20;3972;5;3766;27;70;3147;45;795;68;46;38;23;83;100;3609;69;2609;39;97;2635;43;2398;56;89;3276;42;457;84;98;47;6;67;2410
KI_102;<3468, 5, 958>;True;326;442;120;100;106;3.01;6;7;1;2405;45;3180;15;48;4000;5;4000;26;63;2014;21;1623;19;62;21;12;35;526;3033;46;3459;15;52;3109;32;3221;69;29;2191;10;1469;13;66;32;9;34;1422
KI_103;<3468, 5, 958>;True;314.54545454545456;391;114.54545454545455;100;100;5.05;0;11;1;2294;37;955;35;39;4000;5;4000;25;69;3614;44;449;73;41;18;10;67;1479;3594;73;2996;36;97;2477;40;1814;73;42;3437;39;100;97;103;24;11;62;1880
KI_104;<3468, 5, 958>;True;326.54545454545456;381;114.54545454545455;100;112;3.58;12;11;1;2396;36;3327;11;41;1751;37;1213;35;89;1623;5;550;5;77;26;17;15;942;2739;58;3772;5;60;2775;64;2488;28;67;2292;19;1678;23;61;23;13;24;1464
