Name;Coord;Winner;Fitness;GameTime;Score;deffScore;suppScore;townLifeDeviation;deff-ConquerRadius;deff-AttackMinLife;deff-SupportRadius;deff-SupportMaxCap;deff-SupportMinCap;off-ConquerRadius;off-AttackMinLife;off-SupportRadius;off-SupportMaxCap;off-SupportMinCap;supp-ConquerRadius;supp-AttackMinLife;supp-SupportRadius;supp-SupportMaxCap;supp-SupportMinCap;SupportTownRatio;DeffTownRatio;AtkTownRatio;CategorisationRadius
EA113;<3468, 5, 958>;False;151;590;280;-130;1;50;2821;23;2755;72;19;1675;5;563;54;53;1965;23;1659;47;12;47;19;67;380
EA102;<3468, 5, 958>;True;336;468;340;-30;26;3.63;2463;27;2447;51;21;1664;5;827;60;74;1679;32;1736;39;9;42;13;65;392
EA101;<3468, 5, 958>;True;355;482;340;-10;25;3.81;2901;21;2890;80;15;1734;5;1741;27;30;439;60;2956;64;10;44;15;65;428
EA80;<3468, 5, 958>;True;355;475;340;-10;25;3.79;2259;31;2072;30;26;1658;5;1261;97;138;2431;21;1418;42;15;36;11;54;365
EA67;<3468, 5, 958>;True;542;760;640;-110;12;7.64;2978;20;2926;75;16;1648;5;977;62;93;1980;27;1641;44;16;45;26;67;408
EA58;<3468, 5, 958>;True;372;593;400;-40;12;7.87;2897;20;2845;73;15;1670;5;1203;69;101;1611;35;1972;52;14;62;35;89;344
EA64;<3468, 5, 958>;True;226;328;180;0;46;2.07;2234;32;2061;28;19;1671;5;1313;53;69;2764;19;1149;34;7;35;8;52;397
EA43;<3468, 5, 958>;True;274;424;240;-10;44;2.17;2234;33;2157;41;21;1688;5;1065;35;36;1399;35;1825;43;7;44;12;64;367
EA36;<3468, 5, 958>;False;231;710;400;-170;1;50;2686;24;2578;48;15;1712;5;1623;72;88;100;57;3241;81;21;39;11;56;377
EA38;<3468, 5, 958>;True;260;360;220;0;40;2.38;3061;19;2962;65;14;1695;5;1510;68;85;364;47;2640;67;17;50;18;65;339
EA28;<3468, 5, 958>;True;365;491;360;-20;25;3.88;3058;18;2999;71;14;1676;5;1303;64;85;1311;33;2120;57;15;62;25;76;265
EA16;<3468, 5, 958>;True;326;557;320;-30;36;2.67;3105;17;2984;79;15;1657;5;1118;44;60;2500;7;1563;44;11;35;10;54;378
EA27;<3468, 5, 958>;True;218;337;200;0;18;5.4;3141;18;3108;90;16;1660;5;1151;54;83;1950;27;1585;41;8;27;4;35;380
EA23;<3468, 5, 958>;True;273;365;240;0;33;2.92;2862;20;2829;69;16;1799;5;2320;8;5;2339;22;1329;35;9;35;12;50;407
EA8;<3468, 5, 958>;True;343;633;360;-30;13;7.34;2804;21;2795;68;14;1756;5;1976;23;20;1992;23;1841;46;11;38;9;53;386
EA11;<3468, 5, 958>;False;161;524;240;-80;1;50;2866;20;2863;81;16;1645;5;1029;79;112;1662;31;1977;54;14;64;31;75;252
EA3;<3468, 5, 958>;True;363;526;360;-20;23;4.19;2974;18;2898;84;16;1705;5;1514;31;38;1166;37;2106;56;12;52;19;66;315
EA2;<3468, 5, 958>;True;311;490;300;-10;21;4.5;2557;27;2510;55;18;1701;5;1503;72;90;1525;30;1996;53;13;40;12;59;375
EA12;<3468, 5, 958>;True;245;319;160;0;85;1.07;2445;31;2450;61;20;1695;5;1438;71;91;1505;31;2008;53;13;44;16;68;372
EA178;<3468, 5, 958>;True;540;766;640;-110;10;9.38;2648;25;2594;66;19;1666;5;1150;46;62;2428;16;1612;51;13;41;13;63;382
EA188;<3468, 5, 958>;True;317;413;280;0;37;2.6;2786;23;2723;67;18;1686;5;1310;42;53;1584;30;1912;49;14;46;15;66;278
EA177;<3468, 5, 958>;True;295;352;240;0;55;1.71;3325;13;3246;84;12;1700;5;1454;60;90;2625;17;1658;45;10;39;11;62;345
EA169;<3468, 5, 958>;True;281;482;260;0;21;4.49;2990;18;2916;75;17;1671;5;1350;47;71;1783;28;1720;44;12;40;13;68;431
EA150;<3468, 5, 958>;True;649;930;920;-280;9;11.01;2763;24;2708;61;20;1682;5;1153;61;73;2221;26;1658;50;11;38;13;61;415
EA166;<3468, 5, 958>;True;285;363;240;0;45;2.1;2911;19;2967;89;17;1669;5;1266;58;72;1716;30;1687;40;9;51;22;65;263
EA162;<3468, 5, 958>;True;268;407;240;-10;38;2.47;2641;25;2595;58;18;1666;5;1109;71;101;499;63;2913;61;8;45;17;64;287
EA156;<3468, 5, 958>;True;312;431;300;-10;22;4.35;2913;20;2809;63;16;1710;5;1638;72;83;2230;23;1614;47;12;36;9;55;385
EA153;<3468, 5, 958>;True;329;500;300;-10;39;2.44;2187;33;2072;34;21;1662;5;1127;59;83;1398;38;2048;44;9;36;9;52;381
EA142;<3468, 5, 958>;True;313;469;340;-50;23;4.21;2734;23;2648;64;19;1734;5;1561;11;19;1978;27;1671;45;14;37;11;61;441
EA114;<3468, 5, 958>;True;268;381;240;-10;38;2.5;2404;28;2365;44;14;1655;5;1008;50;82;100;75;3402;71;9;42;13;55;204
EA116;<3468, 5, 958>;True;241;341;200;0;41;2.33;3032;16;2962;75;16;1671;5;1079;51;76;3138;8;1329;39;10;40;13;61;385
EA97;<3468, 5, 958>;True;610;801;820;-220;10;9.14;2607;25;2601;62;17;1668;5;1066;44;67;3124;6;1148;29;14;39;13;66;374
EA112;<3468, 5, 958>;True;272;357;220;0;52;1.8;3022;18;2965;76;12;1622;5;876;97;136;1614;31;1981;53;14;48;22;70;370
EA104;<3468, 5, 958>;True;305;380;280;-20;45;2.08;2728;24;2711;67;18;1624;5;806;89;128;1518;32;2021;54;13;37;12;59;429
EA95;<3468, 5, 958>;False;171;537;280;-110;1;50;2677;25;2669;65;16;1668;5;1095;60;86;2219;21;1623;46;11;40;13;63;375
EA86;<3468, 5, 958>;True;408;675;500;-100;8;11.17;2940;20;2876;73;16;1646;5;1029;79;112;2067;22;1470;42;16;21;0;36;411
EA83;<3468, 5, 958>;True;368;527;420;-70;18;5.27;3273;11;3219;91;18;1715;5;1474;22;35;2823;12;1299;43;12;40;13;58;373
EA76;<3468, 5, 958>;True;273;386;240;-10;43;2.21;2793;23;2744;65;19;1689;5;1505;39;53;2103;27;1720;50;12;44;14;62;351
EA59;<3468, 5, 958>;True;300;374;260;0;40;2.34;3520;10;3347;99;15;1656;5;1061;62;93;2042;22;1656;41;10;40;12;57;362
EA32;<3468, 5, 958>;True;419;660;500;-90;9;10.45;2676;24;2641;65;20;1665;5;1122;58;81;1965;23;1845;50;18;43;22;67;435
EA29;<3468, 5, 958>;False;331;752;560;-230;1;50;3411;12;3260;91;15;1750;5;1840;22;20;2123;21;1607;40;10;31;9;42;381
EA19;<3468, 5, 958>;False;201;702;380;-180;1;50;2451;29;2485;65;18;1671;5;1113;53;73;1909;31;1715;43;9;40;11;63;407
EA13;<3468, 5, 958>;True;254;382;240;0;14;6.67;2975;21;2900;76;18;1659;5;1098;71;102;2597;11;967;32;17;25;0;41;406
EA6;<3468, 5, 958>;True;233;369;200;0;33;2.93;2837;23;2769;74;19;1678;5;794;51;56;1763;30;1604;36;8;38;11;72;478
EA4;<3468, 5, 958>;True;236;323;200;0;36;2.64;3705;7;3496;97;12;1690;5;1242;50;66;2511;6;1557;43;11;35;10;54;378
EA191;<3468, 5, 958>;True;325;469;320;-20;25;3.76;2756;21;2748;65;15;1674;5;841;34;50;2768;12;1340;36;14;39;13;66;375
EA190;<3468, 5, 958>;True;269;432;240;0;29;3.24;3339;10;3289;95;18;1669;5;1263;52;75;2608;16;1394;44;13;40;13;59;386
EA187;<3468, 5, 958>;True;270;367;240;0;30;3.17;2842;22;2819;75;15;1688;5;1467;42;56;1783;27;1867;49;14;43;14;62;374
EA179;<3468, 5, 958>;True;404;614;460;-70;14;6.61;1264;57;1414;22;27;1652;5;1105;73;96;1959;26;1593;41;8;36;11;46;353
EA160;<3468, 5, 958>;True;479;780;600;-130;9;10.45;2753;23;2687;67;22;1690;5;1055;42;53;2683;8;1618;50;15;33;9;47;351
EA154;<3468, 5, 958>;True;473;752;560;-100;13;7.14;2950;19;2891;69;16;1679;5;1131;47;70;1848;26;1721;42;11;41;21;66;431
EA152;<3468, 5, 958>;True;288;368;260;-10;38;2.5;2676;24;2639;65;19;1750;5;1585;5;14;1886;25;1882;54;14;59;27;69;285
EA148;<3468, 5, 958>;True;341;521;340;-20;21;4.58;3340;10;3284;93;17;1576;5;741;53;128;2474;16;1526;45;14;34;9;54;425
EA146;<3468, 5, 958>;False;141;515;240;-100;1;50;2784;23;2728;62;17;1673;5;1137;58;85;191;84;3527;68;10;47;27;77;453
EA143;<3468, 5, 958>;True;270;436;300;-50;20;4.89;2454;31;2455;61;20;1653;5;995;67;96;2055;24;1674;46;12;44;16;67;373
EA123;<3468, 5, 958>;True;606;830;860;-260;6;14.33;2799;21;2776;70;13;1714;5;1165;36;48;2313;17;1627;45;14;40;18;59;393
EA133;<3468, 5, 958>;True;300;420;280;-20;40;2.34;3036;19;2933;74;15;1696;5;1395;61;79;1153;36;2177;59;14;48;16;62;332
EA134;<3468, 5, 958>;True;255;332;220;0;35;2.72;3015;17;2963;75;16;1605;5;781;40;65;2604;10;1582;51;10;36;9;55;381
EA127;<3468, 5, 958>;True;305;404;280;-20;45;2.12;3416;11;3425;103;12;1711;5;1564;41;53;2717;16;1135;29;8;36;10;54;350
EA98;<3468, 5, 958>;True;493;718;600;-120;13;7.2;3061;19;2962;65;14;1695;5;1510;68;85;364;47;2640;67;17;50;18;65;339
EA105;<3468, 5, 958>;True;363;539;420;-70;13;7.06;2619;25;2515;50;23;1739;5;1823;56;68;1927;28;1532;40;10;39;11;65;431
EA100;<3468, 5, 958>;True;284;386;240;0;44;2.14;2864;21;2791;78;17;1764;5;2082;18;15;1964;25;1713;45;12;43;14;65;381
EA91;<3468, 5, 958>;True;331;491;340;-20;11;8.37;3091;16;3021;80;16;1696;5;1466;76;109;3383;5;1248;38;10;33;8;48;394
EA89;<3468, 5, 958>;True;373;530;400;-50;23;4.24;2512;28;2402;53;21;1667;5;1302;29;22;3056;14;1183;39;11;38;10;59;399
EA79;<3468, 5, 958>;True;238;342;200;0;38;2.48;2727;24;2592;58;21;1797;5;1971;5;5;1064;50;2071;43;18;40;11;60;376
EA74;<3468, 5, 958>;True;269;351;240;0;29;3.32;2858;21;2814;75;17;1699;5;1318;43;58;2022;27;1591;43;13;34;8;59;451
EA52;<3468, 5, 958>;False;151;532;220;-70;1;50;2607;25;2537;55;30;1688;5;1403;38;60;2571;12;1582;43;12;49;20;65;358
EA53;<3468, 5, 958>;True;269;464;260;-20;29;3.25;2680;24;2639;61;18;1643;5;1058;53;76;1542;41;2335;56;10;45;23;71;402
EA30;<3468, 5, 958>;False;341;825;620;-280;1;50;1525;52;1650;32;26;1654;5;1114;70;94;2159;23;1771;54;15;57;27;73;295
EA41;<3468, 5, 958>;True;335;419;280;0;55;1.71;3236;12;3298;84;15;1657;5;1310;61;69;1978;25;1962;58;15;60;28;68;255
EA35;<3468, 5, 958>;True;369;494;400;-50;19;5.08;2759;23;2701;67;18;1641;5;990;58;87;1087;36;2288;60;15;38;10;56;380
EA24;<3468, 5, 958>;False;311;865;540;-230;1;50;2856;20;2864;75;16;1671;5;1305;59;72;2315;17;1601;47;15;67;33;78;228
EA9;<3468, 5, 958>;True;810;964;1180;-380;10;9.13;4000;5;3758;108;7;1693;5;1283;45;62;2456;10;1583;44;11;35;10;54;383
EA1;<3468, 5, 958>;True;303;424;280;-20;43;2.2;2694;23;2671;58;13;1675;5;1105;55;76;1659;25;2059;51;16;41;14;69;383
EA5;<3468, 5, 958>;True;244;323;200;0;44;2.15;2877;22;2852;78;17;1703;5;1376;24;40;1957;26;1768;49;16;47;16;64;216
EA198;<3468, 5, 958>;False;131;521;220;-90;1;50;2886;17;2818;65;18;1779;5;2165;5;5;341;54;2823;69;15;46;13;67;376
EA195;<3468, 5, 958>;False;61;417;100;-40;1;50;2884;21;2837;70;17;1677;5;1146;50;73;1603;32;1667;37;7;43;15;58;265
EA85;<3468, 5, 958>;True;471;684;580;-120;11;8.29;2901;21;2890;80;15;1734;5;1741;27;30;439;60;2956;64;10;44;15;65;428
EA77;<3468, 5, 958>;True;579;757;720;-160;19;5.06;1525;52;1650;32;26;1654;5;1114;70;94;2159;23;1771;54;15;57;27;73;295
EA50;<3468, 5, 958>;True;650;896;840;-200;10;9.05;1971;37;1707;10;33;1748;5;1662;9;15;2037;24;1510;40;15;36;9;59;432
EA57;<3468, 5, 958>;True;345;575;360;-30;15;6.22;2772;24;2712;61;21;1679;5;1139;61;77;2222;28;1666;51;12;38;13;61;433
EA40;<3468, 5, 958>;True;316;470;280;-10;46;2.06;2894;19;2855;69;14;1677;5;999;46;61;890;39;2355;60;16;42;14;63;367
EA31;<3468, 5, 958>;False;81;417;120;-40;1;50;2637;25;2580;57;18;1680;5;1159;47;69;1199;43;2144;47;8;45;17;62;290
EA15;<3468, 5, 958>;True;280;345;240;0;40;2.37;2727;23;2692;66;19;1668;5;1156;60;82;1669;33;1980;52;15;41;20;65;434
EA197;<3468, 5, 958>;True;447;649;540;-100;7;12.99;2799;22;2719;66;18;1711;5;1522;62;101;1878;26;1829;50;17;30;6;42;418
EA186;<3468, 5, 958>;True;349;656;400;-60;9;10.04;2667;24;2604;60;19;1691;5;1452;46;65;2377;23;1375;37;12;20;1;27;396
EA176;<3468, 5, 958>;False;331;781;580;-250;1;50;2681;24;2570;61;19;1682;5;1256;43;68;1832;29;1723;46;12;36;9;58;423
EA175;<3468, 5, 958>;True;289;414;240;0;49;1.94;2716;23;2664;64;19;1684;5;1394;41;63;2032;21;1678;51;14;50;21;66;358
EA165;<3468, 5, 958>;True;357;558;360;-20;17;5.71;2612;25;2583;63;20;1678;5;1227;57;79;2008;22;1756;46;14;41;23;68;461
EA168;<3468, 5, 958>;True;232;363;200;0;32;2.96;3132;16;3049;75;14;1711;5;1215;43;57;1674;29;1857;52;13;40;13;70;434
EA149;<3468, 5, 958>;True;359;465;340;-10;29;3.28;2068;35;1837;16;30;1729;5;1540;15;24;2064;25;1564;43;14;36;9;60;449
EA138;<3468, 5, 958>;True;390;612;460;-80;10;9.76;2926;20;2856;76;18;1716;5;1653;38;43;3318;5;1187;35;9;32;8;46;398
EA135;<3468, 5, 958>;True;236;334;200;0;36;2.64;3003;15;3000;83;12;1767;5;2052;19;10;1951;26;1536;36;12;38;14;61;426
EA117;<3468, 5, 958>;True;327;488;340;-30;17;5.64;2611;25;2505;49;22;1660;5;1238;59;79;2871;19;1109;34;6;39;11;68;441
EA107;<3468, 5, 958>;True;347;489;360;-40;27;3.58;3217;16;3073;66;14;1698;5;828;50;42;1625;34;1518;31;5;36;10;63;450
EA81;<3468, 5, 958>;False;467;844;700;-260;27;3.5;2696;23;2658;65;20;1670;5;1176;54;74;1939;22;1894;51;19;43;18;67;394
EA72;<3468, 5, 958>;True;382;645;420;-50;12;8.05;2799;22;2782;76;18;1677;5;1294;56;72;2396;15;1624;54;15;51;19;67;327
EA62;<3468, 5, 958>;False;201;688;360;-160;1;50;2676;24;2641;65;20;1665;5;1122;58;81;1965;23;1845;50;18;43;22;67;435
EA73;<3468, 5, 958>;True;239;346;200;0;39;2.42;2577;28;2477;61;20;1683;5;1227;76;99;1440;34;1604;29;5;39;15;59;382
EA63;<3468, 5, 958>;True;346;513;360;-40;26;3.71;2560;25;2534;62;21;1673;5;1146;49;69;1916;22;1913;51;18;52;29;74;408
EA44;<3468, 5, 958>;True;232;318;180;0;52;1.8;3445;11;3472;108;12;1711;5;1570;42;54;2377;20;1386;39;10;37;11;54;348
EA39;<3468, 5, 958>;True;302;349;260;0;42;2.24;2692;24;2629;58;15;1603;5;836;44;70;722;42;2392;60;14;47;16;64;353
EA17;<3468, 5, 958>;False;437;852;660;-270;47;2;3160;14;3084;84;13;1666;5;1211;66;92;1856;26;1816;49;17;44;17;57;349
EA25;<3468, 5, 958>;True;343;548;360;-40;23;4.13;2593;24;2549;52;18;1751;5;1699;11;21;2414;14;1615;46;13;34;9;53;386
EA26;<3468, 5, 958>;False;31;425;60;-30;1;50;1215;50;1032;5;26;1669;5;1292;80;106;543;57;2796;61;10;42;13;55;375
EA21;<3468, 5, 958>;True;332;483;340;-20;12;8.19;2885;20;2853;70;16;1769;5;2076;18;12;2288;23;1386;37;10;26;3;35;435
EA0;<3468, 5, 958>;True;313;426;300;-20;33;2.91;2877;22;2852;78;17;1703;5;1376;24;40;1957;26;1768;49;16;47;16;64;216
EA7;<3468, 5, 958>;True;239;369;200;0;39;2.43;2179;37;2260;56;22;1740;5;1505;17;14;2477;5;1608;42;10;36;10;54;371
EA193;<3468, 5, 958>;True;334;519;340;-30;24;3.93;2799;21;2776;70;13;1714;5;1165;36;48;2313;17;1627;45;14;40;18;59;393
EA189;<3468, 5, 958>;True;251;460;260;-20;11;8.35;3248;14;3090;80;14;1724;5;1663;31;35;2966;21;996;31;5;30;8;40;380
EA183;<3468, 5, 958>;True;240;360;200;0;40;2.34;1725;41;1588;8;23;1691;5;1464;67;86;147;65;3117;67;11;50;18;65;346
EA172;<3468, 5, 958>;True;427;597;440;-50;37;2.57;2721;22;2682;60;16;1682;5;1380;41;64;1789;23;1818;54;15;45;17;59;358
EA174;<3468, 5, 958>;True;278;428;240;0;38;2.5;2734;25;2612;58;22;1667;5;1296;48;55;2799;17;1277;40;12;43;12;70;405
EA163;<3468, 5, 958>;True;324;568;340;-30;14;6.78;3142;16;3149;91;16;1594;5;844;55;73;2463;16;1587;44;15;40;13;58;363
EA155;<3468, 5, 958>;False;321;785;600;-280;1;50;2676;25;2512;54;22;1708;5;1393;29;39;1511;34;1846;44;13;43;15;58;273
EA159;<3468, 5, 958>;True;314;448;280;-10;44;2.16;3019;16;2945;73;15;1671;5;1139;53;75;1985;26;1794;50;14;36;10;62;425
EA131;<3468, 5, 958>;True;723;922;980;-270;13;7.36;3114;16;3111;88;16;1638;5;1045;50;71;2572;12;1585;51;11;39;12;57;361
EA128;<3468, 5, 958>;False;494;901;760;-290;24;4;2467;29;2359;52;21;1665;5;1282;90;128;2278;23;1467;42;14;29;8;38;389
EA121;<3468, 5, 958>;True;237;365;200;0;37;2.54;2693;25;2592;57;20;1675;5;1374;44;45;3278;11;1078;38;14;44;12;73;403
EA118;<3468, 5, 958>;True;250;348;220;-10;40;2.35;3090;18;2970;61;13;1762;5;2019;22;15;1578;31;1700;38;11;40;12;61;400
EA115;<3468, 5, 958>;True;249;342;200;0;49;1.91;2872;21;2789;71;19;1697;5;1530;65;82;1451;32;1943;50;14;49;17;64;339
EA103;<3468, 5, 958>;True;213;311;160;0;53;1.77;2720;25;2633;60;20;1662;5;1171;51;85;1978;30;1723;49;10;35;8;57;421
EA70;<3468, 5, 958>;True;327;481;340;-30;17;5.53;2593;24;2549;52;18;1751;5;1699;11;21;2414;14;1615;46;13;34;9;53;386
EA54;<3468, 5, 958>;True;414;698;520;-120;14;6.73;2857;19;2845;72;11;1697;5;1124;35;50;2070;21;1591;43;12;41;20;60;393
EA22;<3468, 5, 958>;True;264;356;200;0;64;1.44;2751;23;2716;68;18;1663;5;1054;48;60;2019;23;1706;47;9;39;12;56;358
EA192;<3468, 5, 958>;True;327;446;320;-20;27;3.54;3175;16;3072;72;12;1729;5;1271;38;47;1572;28;1969;60;13;39;15;61;406
EA180;<3468, 5, 958>;True;372;580;420;-60;12;7.92;2702;25;2593;58;21;1656;5;1077;61;84;2651;18;1356;41;11;45;17;67;354
EA173;<3468, 5, 958>;True;216;385;200;0;16;6.14;2625;26;2517;56;20;1675;5;1338;67;93;2146;23;1688;47;15;28;5;38;411
EA161;<3468, 5, 958>;True;452;695;540;-100;12;8.02;2895;22;2817;75;20;1757;5;1965;23;18;2100;21;1318;29;9;35;10;48;387
EA145;<3468, 5, 958>;True;338;661;360;-30;8;11.1;3642;7;3436;96;14;1755;5;1894;21;17;2091;21;1637;41;11;28;7;38;404
EA129;<3468, 5, 958>;True;356;493;360;-30;26;3.61;2425;27;2333;42;18;1662;5;1116;48;76;1553;35;2213;53;12;40;12;60;347
EA126;<3468, 5, 958>;True;299;438;280;-10;29;3.34;2380;30;2335;49;20;1582;5;665;122;182;214;70;3280;69;11;62;24;87;316
EA124;<3468, 5, 958>;True;328;444;300;-30;58;1.61;2987;17;2907;86;16;1723;5;1681;22;22;1644;36;2031;57;10;51;18;65;319
EA110;<3468, 5, 958>;True;338;491;360;-40;18;5.2;2698;21;2699;60;14;1669;5;1010;37;54;2768;12;1337;35;14;37;11;67;392
EA109;<3468, 5, 958>;True;338;490;340;-20;18;5.43;3453;10;3482;107;16;1671;5;1285;59;73;1863;27;1873;54;12;40;12;64;409
EA96;<3468, 5, 958>;True;356;582;380;-40;16;6.07;2789;23;2740;73;19;1649;5;1054;60;88;2818;14;1313;43;11;40;13;61;385
EA94;<3468, 5, 958>;True;255;352;200;0;55;1.7;2857;19;2845;72;11;1697;5;1124;35;50;2070;21;1591;43;12;41;20;60;393
EA82;<3468, 5, 958>;True;344;579;360;-40;24;4;2677;25;2669;65;16;1668;5;1095;60;86;2219;21;1623;46;11;40;13;63;375
EA69;<3468, 5, 958>;True;340;545;360;-30;10;9.52;2754;22;2690;67;15;1688;5;1349;58;84;1693;34;1917;50;13;28;6;38;423
EA68;<3468, 5, 958>;True;315;509;320;-20;15;6.25;2816;21;2807;68;15;1623;5;1097;57;85;1929;25;1881;50;14;43;14;62;379
EA66;<3468, 5, 958>;True;341;461;340;-20;21;4.59;2950;19;2902;71;15;1663;5;1203;56;76;2353;20;1605;48;12;47;16;61;332
EA60;<3468, 5, 958>;True;308;435;280;-20;48;1.97;2731;23;2617;60;20;1750;5;1661;5;5;1571;32;1813;44;13;46;18;63;348
EA46;<3468, 5, 958>;False;31;401;60;-30;1;50;2734;25;2612;58;22;1667;5;1296;48;55;2799;17;1277;40;12;43;12;70;405
EA47;<3468, 5, 958>;True;207;318;160;0;47;1.99;2783;23;2729;74;21;1649;5;1069;35;80;1760;30;1825;48;13;41;18;63;408
EA37;<3468, 5, 958>;True;216;332;180;0;36;2.62;2669;25;2592;63;19;1624;5;837;82;114;1268;40;1888;41;6;37;10;53;388
EA34;<3468, 5, 958>;True;268;336;240;0;28;3.39;3453;10;3482;107;16;1671;5;1285;59;73;1863;27;1873;54;12;40;12;64;409
EA184;<3468, 5, 958>;True;364;555;400;-50;14;6.74;2772;24;2712;61;21;1679;5;1139;61;77;2222;28;1666;51;12;38;13;61;433
EA182;<3468, 5, 958>;True;300;385;280;-10;30;3.16;2889;22;2809;74;20;1670;5;1408;46;49;2628;17;1283;36;10;42;10;65;391
EA140;<3468, 5, 958>;False;211;839;400;-190;1;50;3141;18;3108;90;16;1660;5;1151;54;83;1950;27;1585;41;8;27;4;35;380
EA144;<3468, 5, 958>;True;243;348;200;0;43;2.21;3152;16;2990;75;14;1661;5;1213;55;76;3069;21;922;30;5;36;10;54;389
EA141;<3468, 5, 958>;True;245;358;200;0;45;2.1;2166;35;2081;38;22;1676;5;1060;47;55;1432;35;1835;44;8;38;12;63;429
EA111;<3468, 5, 958>;True;748;965;1100;-360;8;11.31;2890;19;2808;81;15;1686;5;1388;41;56;1622;30;1880;52;12;47;16;63;343
EA120;<3468, 5, 958>;True;296;447;260;-10;46;2.06;2256;30;2520;83;15;1665;5;1281;87;124;2313;23;1481;42;13;40;13;59;385
EA106;<3468, 5, 958>;True;335;455;320;-20;35;2.73;2404;28;2365;44;14;1655;5;1008;50;82;100;75;3402;71;9;42;13;55;204
EA108;<3468, 5, 958>;True;254;365;200;0;54;1.75;2729;22;2692;68;15;1707;5;1162;37;49;2333;16;1624;46;13;40;15;60;387
EA99;<3468, 5, 958>;True;323;508;320;-20;23;4.11;2475;30;2471;60;20;1666;5;1185;50;77;2000;24;1752;49;13;45;17;70;366
EA92;<3468, 5, 958>;True;258;457;220;0;38;2.53;2629;25;2583;58;18;1667;5;1099;61;88;256;79;3312;63;9;47;27;74;411
EA75;<3468, 5, 958>;False;91;505;160;-70;1;50;2240;32;2087;33;23;1708;5;1412;28;42;1669;30;1657;38;8;37;9;56;374
EA78;<3468, 5, 958>;True;271;372;240;0;31;3.08;2585;26;2582;60;19;1661;5;1023;84;104;1827;28;1716;43;10;40;15;60;397
EA56;<3468, 5, 958>;True;373;479;400;-50;23;4.15;2665;25;2584;55;18;1668;5;961;46;74;2589;16;1402;42;13;38;14;64;385
EA42;<3468, 5, 958>;False;491;840;720;-250;21;4.5;3141;18;3108;90;16;1660;5;1151;54;83;1950;27;1585;41;8;27;4;35;380
EA51;<3468, 5, 958>;True;278;386;240;0;38;2.53;2693;24;2663;64;16;1719;5;1457;21;33;2124;23;1641;45;12;35;10;60;469
EA199;<3468, 5, 958>;True;358;508;360;-40;38;2.52;2404;28;2365;44;14;1655;5;1008;50;82;100;75;3402;71;9;42;13;55;204
EA181;<3468, 5, 958>;True;263;342;220;0;43;2.21;3387;13;3298;80;10;1677;5;1136;49;73;2348;15;1617;45;12;36;11;55;364
EA170;<3468, 5, 958>;True;304;438;280;-10;34;2.78;3204;15;3217;95;16;1578;5;803;57;76;2149;19;1745;50;13;43;15;61;347
EA147;<3468, 5, 958>;True;306;410;280;-10;36;2.61;2540;25;2490;49;14;1667;5;1098;45;75;2107;29;1764;47;9;42;13;56;250
EA130;<3468, 5, 958>;False;547;915;880;-350;17;5.68;2903;19;2933;87;17;1694;5;1479;47;57;1977;25;1669;44;11;53;24;64;223
EA137;<3468, 5, 958>;True;349;469;360;-40;29;3.3;2734;25;2612;58;22;1667;5;1296;48;55;2799;17;1277;40;12;43;12;70;405
EA136;<3468, 5, 958>;True;369;482;360;-20;29;3.34;3134;15;3116;86;17;1687;5;1303;45;63;1864;26;1872;53;12;37;10;57;341
EA122;<3468, 5, 958>;False;181;605;280;-100;1;50;3453;10;3482;107;16;1671;5;1285;59;73;1863;27;1873;54;12;40;12;64;409
EA119;<3468, 5, 958>;True;314;438;320;-30;24;3.96;2986;18;2904;85;17;1644;5;1036;63;82;1355;33;2059;54;14;45;16;63;362
EA93;<3468, 5, 958>;True;282;415;240;0;42;2.24;2361;29;2278;41;17;1684;5;1144;58;72;687;53;2726;60;11;36;11;63;386
EA90;<3468, 5, 958>;True;313;428;280;-20;53;1.76;3098;18;3039;82;10;1681;5;1077;44;60;2592;20;1309;41;8;42;15;55;329
EA88;<3468, 5, 958>;True;300;428;280;-10;30;3.15;3044;19;2952;65;13;1679;5;888;51;61;557;44;2534;64;16;41;14;64;369
EA84;<3468, 5, 958>;True;297;489;280;0;17;5.5;2912;21;2842;76;19;1714;5;1630;43;52;2924;10;818;18;9;32;8;45;402
EA87;<3468, 5, 958>;True;325;455;300;-10;35;2.75;2926;20;2867;72;16;1642;5;1004;82;117;1450;35;2059;55;15;55;29;78;363
EA71;<3468, 5, 958>;True;303;372;260;0;43;2.18;2285;29;2245;36;13;1659;5;1139;53;82;100;89;3935;79;9;44;14;58;172
EA65;<3468, 5, 958>;True;292;408;280;-20;32;3;2720;23;2706;65;15;1668;5;1092;59;85;1611;29;1957;52;13;41;13;63;368
EA61;<3468, 5, 958>;True;317;582;320;-20;17;5.71;3339;10;3289;95;18;1669;5;1263;52;75;2608;16;1394;44;13;40;13;59;386
EA49;<3468, 5, 958>;True;353;473;340;-20;33;2.91;2953;19;2910;78;14;1659;5;1200;55;77;1789;39;1911;46;7;33;8;50;375
EA184;<3468, 5, 958>;True;528;840;700;-180;8;11.18;2306;29;2545;81;14;1705;5;1594;58;77;2398;23;1385;40;13;40;13;60;384
EA180;<3468, 5, 958>;False;191;705;380;-190;1;50;2899;20;2863;79;16;1694;5;1246;24;47;1775;31;1920;53;12;47;16;64;230
EA185;<3468, 5, 958>;True;362;441;340;-10;32;2.95;3124;18;2990;59;13;1686;5;1458;77;97;352;45;2593;67;18;48;17;65;367
